CountyCode,CountyName,DistrictCode,DistrictName,Test,Subject,District_Avg,State_avg,Benchmark,BT_PCT,STATE_BT_PCT
01,ATLANTIC,0110,ATLANTIC CITY,ACT,English,19,24,18,55,78
01,ATLANTIC,0110,ATLANTIC CITY,ACT,Science,20,23,23,25,53
01,ATLANTIC,0110,ATLANTIC CITY,ACT,Math,21,24,22,45,62
01,ATLANTIC,0110,ATLANTIC CITY,ACT,Reading,21,24,22,45,62
01,ATLANTIC,0110,ATLANTIC CITY,PSAT,Reading and Writing,422,478,Grade 10: 430 Grade 11: 460,40,62
01,ATLANTIC,0110,ATLANTIC CITY,PSAT,Math,428,478,Grade 10: 480 Grade 11: 510,25,42
01,ATLANTIC,0110,ATLANTIC CITY,SAT,Math,509,543,530,42,54
01,ATLANTIC,0110,ATLANTIC CITY,SAT,Reading and Writing,512,542,480,58,72
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,ACT,Reading,19,24,22,32,62
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,ACT,English,19,24,18,60,78
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,ACT,Science,20,23,23,36,53
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,ACT,Math,22,24,22,56,62
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,PSAT,Reading and Writing,446,478,Grade 10: 430 Grade 11: 460,59,62
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,PSAT,Math,451,478,Grade 10: 480 Grade 11: 510,33,42
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,SAT,Math,505,543,530,37,54
01,ATLANTIC,0120,ATLANTIC CO VOCATIONAL,SAT,Reading and Writing,515,542,480,65,72
01,ATLANTIC,0590,BUENA REGIONAL,ACT,English,21,24,18,79,78
01,ATLANTIC,0590,BUENA REGIONAL,ACT,Reading,22,24,22,64,62
01,ATLANTIC,0590,BUENA REGIONAL,ACT,Science,22,23,23,57,53
01,ATLANTIC,0590,BUENA REGIONAL,ACT,Math,23,24,22,57,62
01,ATLANTIC,0590,BUENA REGIONAL,PSAT,Reading and Writing,464,478,Grade 10: 430 Grade 11: 460,62,62
01,ATLANTIC,0590,BUENA REGIONAL,PSAT,Math,469,478,Grade 10: 480 Grade 11: 510,38,42
01,ATLANTIC,0590,BUENA REGIONAL,SAT,Math,527,543,530,51,54
01,ATLANTIC,0590,BUENA REGIONAL,SAT,Reading and Writing,527,542,480,73,72
01,ATLANTIC,1310,EGG HARBOR TWP,ACT,Science,22,23,23,47,53
01,ATLANTIC,1310,EGG HARBOR TWP,ACT,Math,23,24,22,60,62
01,ATLANTIC,1310,EGG HARBOR TWP,ACT,English,24,24,18,83,78
01,ATLANTIC,1310,EGG HARBOR TWP,ACT,Reading,24,24,22,72,62
01,ATLANTIC,1310,EGG HARBOR TWP,PSAT,Math,462,478,Grade 10: 480 Grade 11: 510,37,42
01,ATLANTIC,1310,EGG HARBOR TWP,PSAT,Reading and Writing,468,478,Grade 10: 430 Grade 11: 460,60,62
01,ATLANTIC,1310,EGG HARBOR TWP,SAT,Math,540,543,530,52,54
01,ATLANTIC,1310,EGG HARBOR TWP,SAT,Reading and Writing,546,542,480,79,72
01,ATLANTIC,1790,GREATER EGG HARBOR REG,ACT,Science,23,23,23,58,53
01,ATLANTIC,1790,GREATER EGG HARBOR REG,ACT,English,23,24,18,82,78
01,ATLANTIC,1790,GREATER EGG HARBOR REG,ACT,Math,23,24,22,63,62
01,ATLANTIC,1790,GREATER EGG HARBOR REG,ACT,Reading,24,24,22,70,62
01,ATLANTIC,1790,GREATER EGG HARBOR REG,PSAT,Math,457,478,Grade 10: 480 Grade 11: 510,34,42
01,ATLANTIC,1790,GREATER EGG HARBOR REG,PSAT,Reading and Writing,457,478,Grade 10: 430 Grade 11: 460,54,62
01,ATLANTIC,1790,GREATER EGG HARBOR REG,SAT,Math,522,543,530,48,54
01,ATLANTIC,1790,GREATER EGG HARBOR REG,SAT,Reading and Writing,526,542,480,70,72
01,ATLANTIC,1960,HAMMONTON TOWN,ACT,Science,20,23,23,35,53
01,ATLANTIC,1960,HAMMONTON TOWN,ACT,English,20,24,18,61,78
01,ATLANTIC,1960,HAMMONTON TOWN,ACT,Reading,21,24,22,35,62
01,ATLANTIC,1960,HAMMONTON TOWN,ACT,Math,22,24,22,48,62
01,ATLANTIC,1960,HAMMONTON TOWN,PSAT,Reading and Writing,455,478,Grade 10: 430 Grade 11: 460,55,62
01,ATLANTIC,1960,HAMMONTON TOWN,PSAT,Math,474,478,Grade 10: 480 Grade 11: 510,38,42
01,ATLANTIC,1960,HAMMONTON TOWN,SAT,Reading and Writing,534,542,480,73,72
01,ATLANTIC,1960,HAMMONTON TOWN,SAT,Math,543,543,530,57,54
01,ATLANTIC,2910,MAINLAND REGIONAL,ACT,Science,23,23,23,52,53
01,ATLANTIC,2910,MAINLAND REGIONAL,ACT,English,23,24,18,83,78
01,ATLANTIC,2910,MAINLAND REGIONAL,ACT,Reading,23,24,22,57,62
01,ATLANTIC,2910,MAINLAND REGIONAL,ACT,Math,24,24,22,66,62
01,ATLANTIC,2910,MAINLAND REGIONAL,PSAT,Math,494,478,Grade 10: 480 Grade 11: 510,49,42
01,ATLANTIC,2910,MAINLAND REGIONAL,PSAT,Reading and Writing,495,478,Grade 10: 430 Grade 11: 460,71,62
01,ATLANTIC,2910,MAINLAND REGIONAL,SAT,Math,557,543,530,63,54
01,ATLANTIC,2910,MAINLAND REGIONAL,SAT,Reading and Writing,558,542,480,80,72
01,ATLANTIC,4180,PLEASANTVILLE CITY,ACT,English,14,24,18,15,78
01,ATLANTIC,4180,PLEASANTVILLE CITY,ACT,Reading,15,24,22,15,62
01,ATLANTIC,4180,PLEASANTVILLE CITY,ACT,Math,16,24,22,*,62
01,ATLANTIC,4180,PLEASANTVILLE CITY,ACT,Science,16,23,23,*,53
01,ATLANTIC,4180,PLEASANTVILLE CITY,PSAT,Reading and Writing,382,478,Grade 10: 430 Grade 11: 460,16,62
01,ATLANTIC,4180,PLEASANTVILLE CITY,PSAT,Math,384,478,Grade 10: 480 Grade 11: 510,*,42
01,ATLANTIC,4180,PLEASANTVILLE CITY,SAT,Math,443,543,530,13,54
01,ATLANTIC,4180,PLEASANTVILLE CITY,SAT,Reading and Writing,451,542,480,30,72
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,ACT,Science,30,23,23,95,53
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,ACT,Math,31,24,22,94,62
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,ACT,English,31,24,18,95,78
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,ACT,Reading,31,24,22,94,62
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,PSAT,Reading and Writing,623,478,Grade 10: 430 Grade 11: 460,95,62
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,PSAT,Math,654,478,Grade 10: 480 Grade 11: 510,93,42
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,SAT,Reading and Writing,623,542,480,85,72
03,BERGEN,0290,BERGEN COUNTY VOCATIONAL,SAT,Math,665,543,530,85,54
03,BERGEN,0300,BERGENFIELD BORO,ACT,Science,23,23,23,62,53
03,BERGEN,0300,BERGENFIELD BORO,ACT,Reading,23,24,22,59,62
03,BERGEN,0300,BERGENFIELD BORO,ACT,English,23,24,18,74,78
03,BERGEN,0300,BERGENFIELD BORO,ACT,Math,23,24,22,68,62
03,BERGEN,0300,BERGENFIELD BORO,PSAT,Reading and Writing,467,478,Grade 10: 430 Grade 11: 460,58,62
03,BERGEN,0300,BERGENFIELD BORO,PSAT,Math,469,478,Grade 10: 480 Grade 11: 510,36,42
03,BERGEN,0300,BERGENFIELD BORO,SAT,Math,523,543,530,49,54
03,BERGEN,0300,BERGENFIELD BORO,SAT,Reading and Writing,524,542,480,67,72
03,BERGEN,0440,BOGOTA BORO,ACT,Science,N,23,23,N,53
03,BERGEN,0440,BOGOTA BORO,ACT,Math,N,24,22,N,62
03,BERGEN,0440,BOGOTA BORO,ACT,English,N,24,18,N,78
03,BERGEN,0440,BOGOTA BORO,ACT,Reading,N,24,22,N,62
03,BERGEN,0440,BOGOTA BORO,PSAT,Math,447,478,Grade 10: 480 Grade 11: 510,29,42
03,BERGEN,0440,BOGOTA BORO,PSAT,Reading and Writing,460,478,Grade 10: 430 Grade 11: 460,59,62
03,BERGEN,0440,BOGOTA BORO,SAT,Math,485,543,530,25,54
03,BERGEN,0440,BOGOTA BORO,SAT,Reading and Writing,495,542,480,59,72
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,ACT,Science,23,23,23,50,53
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,ACT,Reading,24,24,22,64,62
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,ACT,English,24,24,18,79,78
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,ACT,Math,24,24,22,64,62
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,PSAT,Math,449,478,Grade 10: 480 Grade 11: 510,28,42
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,PSAT,Reading and Writing,461,478,Grade 10: 430 Grade 11: 460,60,62
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,SAT,Math,522,543,530,47,54
03,BERGEN,0745,CARLSTADT-EAST RUTHERFORD,SAT,Reading and Writing,529,542,480,68,72
03,BERGEN,0890,CLIFFSIDE PARK BORO,ACT,Science,20,23,23,36,53
03,BERGEN,0890,CLIFFSIDE PARK BORO,ACT,English,20,24,18,55,78
03,BERGEN,0890,CLIFFSIDE PARK BORO,ACT,Math,22,24,22,55,62
03,BERGEN,0890,CLIFFSIDE PARK BORO,ACT,Reading,22,24,22,55,62
03,BERGEN,0890,CLIFFSIDE PARK BORO,PSAT,Math,443,478,Grade 10: 480 Grade 11: 510,21,42
03,BERGEN,0890,CLIFFSIDE PARK BORO,PSAT,Reading and Writing,453,478,Grade 10: 430 Grade 11: 460,47,62
03,BERGEN,0890,CLIFFSIDE PARK BORO,SAT,Math,513,543,530,40,54
03,BERGEN,0890,CLIFFSIDE PARK BORO,SAT,Reading and Writing,515,542,480,63,72
03,BERGEN,0990,CRESSKILL BORO,ACT,Science,24,23,23,59,53
03,BERGEN,0990,CRESSKILL BORO,ACT,Reading,25,24,22,72,62
03,BERGEN,0990,CRESSKILL BORO,ACT,Math,25,24,22,70,62
03,BERGEN,0990,CRESSKILL BORO,ACT,English,26,24,18,93,78
03,BERGEN,0990,CRESSKILL BORO,PSAT,Reading and Writing,555,478,Grade 10: 430 Grade 11: 460,88,62
03,BERGEN,0990,CRESSKILL BORO,PSAT,Math,562,478,Grade 10: 480 Grade 11: 510,72,42
03,BERGEN,0990,CRESSKILL BORO,SAT,Reading and Writing,597,542,480,91,72
03,BERGEN,0990,CRESSKILL BORO,SAT,Math,607,543,530,69,54
03,BERGEN,1130,DUMONT BORO,ACT,English,21,24,18,70,78
03,BERGEN,1130,DUMONT BORO,ACT,Science,22,23,23,43,53
03,BERGEN,1130,DUMONT BORO,ACT,Math,23,24,22,63,62
03,BERGEN,1130,DUMONT BORO,ACT,Reading,23,24,22,63,62
03,BERGEN,1130,DUMONT BORO,PSAT,Math,489,478,Grade 10: 480 Grade 11: 510,48,42
03,BERGEN,1130,DUMONT BORO,PSAT,Reading and Writing,498,478,Grade 10: 430 Grade 11: 460,74,62
03,BERGEN,1130,DUMONT BORO,SAT,Reading and Writing,549,542,480,82,72
03,BERGEN,1130,DUMONT BORO,SAT,Math,558,543,530,63,54
03,BERGEN,1345,ELMWOOD PARK,ACT,English,19,24,18,62,78
03,BERGEN,1345,ELMWOOD PARK,ACT,Math,20,24,22,31,62
03,BERGEN,1345,ELMWOOD PARK,ACT,Science,20,23,23,35,53
03,BERGEN,1345,ELMWOOD PARK,ACT,Reading,21,24,22,42,62
03,BERGEN,1345,ELMWOOD PARK,PSAT,Math,444,478,Grade 10: 480 Grade 11: 510,30,42
03,BERGEN,1345,ELMWOOD PARK,PSAT,Reading and Writing,453,478,Grade 10: 430 Grade 11: 460,60,62
03,BERGEN,1345,ELMWOOD PARK,SAT,Math,488,543,530,31,54
03,BERGEN,1345,ELMWOOD PARK,SAT,Reading and Writing,506,542,480,62,72
03,BERGEN,1360,EMERSON BORO,ACT,Math,22,24,22,51,62
03,BERGEN,1360,EMERSON BORO,ACT,English,22,24,18,69,78
03,BERGEN,1360,EMERSON BORO,ACT,Reading,23,24,22,57,62
03,BERGEN,1360,EMERSON BORO,ACT,Science,23,23,23,49,53
03,BERGEN,1360,EMERSON BORO,PSAT,Math,482,478,Grade 10: 480 Grade 11: 510,45,42
03,BERGEN,1360,EMERSON BORO,PSAT,Reading and Writing,491,478,Grade 10: 430 Grade 11: 460,72,62
03,BERGEN,1360,EMERSON BORO,SAT,Math,563,543,530,64,54
03,BERGEN,1360,EMERSON BORO,SAT,Reading and Writing,570,542,480,95,72
03,BERGEN,1370,ENGLEWOOD CITY,ACT,Science,23,23,23,55,53
03,BERGEN,1370,ENGLEWOOD CITY,ACT,Math,24,24,22,64,62
03,BERGEN,1370,ENGLEWOOD CITY,ACT,English,25,24,18,81,78
03,BERGEN,1370,ENGLEWOOD CITY,ACT,Reading,26,24,22,72,62
03,BERGEN,1370,ENGLEWOOD CITY,PSAT,Reading and Writing,474,478,Grade 10: 430 Grade 11: 460,60,62
03,BERGEN,1370,ENGLEWOOD CITY,PSAT,Math,475,478,Grade 10: 480 Grade 11: 510,42,42
03,BERGEN,1370,ENGLEWOOD CITY,SAT,Reading and Writing,559,542,480,77,72
03,BERGEN,1370,ENGLEWOOD CITY,SAT,Math,561,543,530,59,54
03,BERGEN,1450,FAIR LAWN BORO,ACT,Science,24,23,23,60,53
03,BERGEN,1450,FAIR LAWN BORO,ACT,Reading,25,24,22,72,62
03,BERGEN,1450,FAIR LAWN BORO,ACT,English,25,24,18,89,78
03,BERGEN,1450,FAIR LAWN BORO,ACT,Math,25,24,22,77,62
03,BERGEN,1450,FAIR LAWN BORO,PSAT,Reading and Writing,509,478,Grade 10: 430 Grade 11: 460,75,62
03,BERGEN,1450,FAIR LAWN BORO,PSAT,Math,511,478,Grade 10: 480 Grade 11: 510,55,42
03,BERGEN,1450,FAIR LAWN BORO,SAT,Reading and Writing,581,542,480,87,72
03,BERGEN,1450,FAIR LAWN BORO,SAT,Math,593,543,530,77,54
03,BERGEN,1550,FORT LEE BORO,ACT,Science,24,23,23,70,53
03,BERGEN,1550,FORT LEE BORO,ACT,Math,25,24,22,68,62
03,BERGEN,1550,FORT LEE BORO,ACT,English,25,24,18,92,78
03,BERGEN,1550,FORT LEE BORO,ACT,Reading,25,24,22,76,62
03,BERGEN,1550,FORT LEE BORO,PSAT,Math,518,478,Grade 10: 480 Grade 11: 510,57,42
03,BERGEN,1550,FORT LEE BORO,PSAT,Reading and Writing,520,478,Grade 10: 430 Grade 11: 460,79,62
03,BERGEN,1550,FORT LEE BORO,SAT,Reading and Writing,584,542,480,84,72
03,BERGEN,1550,FORT LEE BORO,SAT,Math,600,543,530,72,54
03,BERGEN,1700,GARFIELD CITY,ACT,Science,*,23,23,*,53
03,BERGEN,1700,GARFIELD CITY,ACT,Reading,*,24,22,*,62
03,BERGEN,1700,GARFIELD CITY,ACT,English,*,24,18,*,78
03,BERGEN,1700,GARFIELD CITY,ACT,Math,*,24,22,*,62
03,BERGEN,1700,GARFIELD CITY,PSAT,Reading and Writing,438,478,Grade 10: 430 Grade 11: 460,47,62
03,BERGEN,1700,GARFIELD CITY,PSAT,Math,439,478,Grade 10: 480 Grade 11: 510,23,42
03,BERGEN,1700,GARFIELD CITY,SAT,Reading and Writing,498,542,480,63,72
03,BERGEN,1700,GARFIELD CITY,SAT,Math,505,543,530,44,54
03,BERGEN,1760,GLEN ROCK BORO,ACT,Science,25,23,23,67,53
03,BERGEN,1760,GLEN ROCK BORO,ACT,Math,26,24,22,80,62
03,BERGEN,1760,GLEN ROCK BORO,ACT,English,26,24,18,92,78
03,BERGEN,1760,GLEN ROCK BORO,ACT,Reading,26,24,22,76,62
03,BERGEN,1760,GLEN ROCK BORO,PSAT,Reading and Writing,554,478,Grade 10: 430 Grade 11: 460,91,62
03,BERGEN,1760,GLEN ROCK BORO,PSAT,Math,562,478,Grade 10: 480 Grade 11: 510,81,42
03,BERGEN,1760,GLEN ROCK BORO,SAT,Reading and Writing,611,542,480,95,72
03,BERGEN,1760,GLEN ROCK BORO,SAT,Math,619,543,530,87,54
03,BERGEN,1860,HACKENSACK CITY,ACT,English,18,24,18,49,78
03,BERGEN,1860,HACKENSACK CITY,ACT,Science,19,23,23,19,53
03,BERGEN,1860,HACKENSACK CITY,ACT,Math,20,24,22,34,62
03,BERGEN,1860,HACKENSACK CITY,ACT,Reading,20,24,22,38,62
03,BERGEN,1860,HACKENSACK CITY,PSAT,Reading and Writing,436,478,Grade 10: 430 Grade 11: 460,45,62
03,BERGEN,1860,HACKENSACK CITY,PSAT,Math,441,478,Grade 10: 480 Grade 11: 510,25,42
03,BERGEN,1860,HACKENSACK CITY,SAT,Reading and Writing,498,542,480,56,72
03,BERGEN,1860,HACKENSACK CITY,SAT,Math,507,543,530,37,54
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,ACT,Science,23,23,23,43,53
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,ACT,Math,23,24,22,62,62
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,ACT,English,23,24,18,86,78
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,ACT,Reading,24,24,22,57,62
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,PSAT,Reading and Writing,487,478,Grade 10: 430 Grade 11: 460,69,62
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,PSAT,Math,490,478,Grade 10: 480 Grade 11: 510,48,42
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,SAT,Reading and Writing,566,542,480,86,72
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,SAT,Math,583,543,530,71,54
03,BERGEN,2620,LEONIA BORO,ACT,Science,24,23,23,54,53
03,BERGEN,2620,LEONIA BORO,ACT,Math,24,24,22,70,62
03,BERGEN,2620,LEONIA BORO,ACT,English,26,24,18,92,78
03,BERGEN,2620,LEONIA BORO,ACT,Reading,26,24,22,72,62
03,BERGEN,2620,LEONIA BORO,PSAT,Reading and Writing,514,478,Grade 10: 430 Grade 11: 460,73,62
03,BERGEN,2620,LEONIA BORO,PSAT,Math,516,478,Grade 10: 480 Grade 11: 510,56,42
03,BERGEN,2620,LEONIA BORO,SAT,Reading and Writing,587,542,480,91,72
03,BERGEN,2620,LEONIA BORO,SAT,Math,599,543,530,75,54
03,BERGEN,2740,LODI BOROUGH,ACT,English,19,24,18,70,78
03,BERGEN,2740,LODI BOROUGH,ACT,Reading,20,24,22,35,62
03,BERGEN,2740,LODI BOROUGH,ACT,Science,20,23,23,17,53
03,BERGEN,2740,LODI BOROUGH,ACT,Math,21,24,22,48,62
03,BERGEN,2740,LODI BOROUGH,PSAT,Math,437,478,Grade 10: 480 Grade 11: 510,20,42
03,BERGEN,2740,LODI BOROUGH,PSAT,Reading and Writing,439,478,Grade 10: 430 Grade 11: 460,50,62
03,BERGEN,2740,LODI BOROUGH,SAT,Reading and Writing,490,542,480,56,72
03,BERGEN,2740,LODI BOROUGH,SAT,Math,494,543,530,31,54
03,BERGEN,2860,LYNDHURST TWP,ACT,English,18,24,18,54,78
03,BERGEN,2860,LYNDHURST TWP,ACT,Reading,18,24,22,24,62
03,BERGEN,2860,LYNDHURST TWP,ACT,Science,19,23,23,27,53
03,BERGEN,2860,LYNDHURST TWP,ACT,Math,21,24,22,49,62
03,BERGEN,2860,LYNDHURST TWP,PSAT,Reading and Writing,448,478,Grade 10: 430 Grade 11: 460,51,62
03,BERGEN,2860,LYNDHURST TWP,PSAT,Math,457,478,Grade 10: 480 Grade 11: 510,35,42
03,BERGEN,2860,LYNDHURST TWP,SAT,Reading and Writing,526,542,480,71,72
03,BERGEN,2860,LYNDHURST TWP,SAT,Math,527,543,530,46,54
03,BERGEN,2900,MAHWAH TWP,ACT,Science,25,23,23,71,53
03,BERGEN,2900,MAHWAH TWP,ACT,English,25,24,18,91,78
03,BERGEN,2900,MAHWAH TWP,ACT,Reading,25,24,22,72,62
03,BERGEN,2900,MAHWAH TWP,ACT,Math,26,24,22,81,62
03,BERGEN,2900,MAHWAH TWP,PSAT,Reading and Writing,539,478,Grade 10: 430 Grade 11: 460,87,62
03,BERGEN,2900,MAHWAH TWP,PSAT,Math,546,478,Grade 10: 480 Grade 11: 510,72,42
03,BERGEN,2900,MAHWAH TWP,SAT,Reading and Writing,594,542,480,93,72
03,BERGEN,2900,MAHWAH TWP,SAT,Math,616,543,530,83,54
03,BERGEN,3170,MIDLAND PARK BORO,ACT,Math,21,24,22,47,62
03,BERGEN,3170,MIDLAND PARK BORO,ACT,Science,22,23,23,53,53
03,BERGEN,3170,MIDLAND PARK BORO,ACT,English,23,24,18,81,78
03,BERGEN,3170,MIDLAND PARK BORO,ACT,Reading,23,24,22,59,62
03,BERGEN,3170,MIDLAND PARK BORO,PSAT,Math,467,478,Grade 10: 480 Grade 11: 510,35,42
03,BERGEN,3170,MIDLAND PARK BORO,PSAT,Reading and Writing,490,478,Grade 10: 430 Grade 11: 460,70,62
03,BERGEN,3170,MIDLAND PARK BORO,SAT,Math,533,543,530,57,54
03,BERGEN,3170,MIDLAND PARK BORO,SAT,Reading and Writing,560,542,480,84,72
03,BERGEN,3550,NEW MILFORD BORO,ACT,Science,24,23,23,65,53
03,BERGEN,3550,NEW MILFORD BORO,ACT,Math,25,24,22,76,62
03,BERGEN,3550,NEW MILFORD BORO,ACT,English,27,24,18,94,78
03,BERGEN,3550,NEW MILFORD BORO,ACT,Reading,27,24,22,88,62
03,BERGEN,3550,NEW MILFORD BORO,PSAT,Math,473,478,Grade 10: 480 Grade 11: 510,42,42
03,BERGEN,3550,NEW MILFORD BORO,PSAT,Reading and Writing,481,478,Grade 10: 430 Grade 11: 460,63,62
03,BERGEN,3550,NEW MILFORD BORO,SAT,Reading and Writing,559,542,480,77,72
03,BERGEN,3550,NEW MILFORD BORO,SAT,Math,560,543,530,63,54
03,BERGEN,3600,NORTH ARLINGTON BORO,ACT,Science,*,23,23,*,53
03,BERGEN,3600,NORTH ARLINGTON BORO,ACT,Reading,*,24,22,*,62
03,BERGEN,3600,NORTH ARLINGTON BORO,ACT,English,*,24,18,*,78
03,BERGEN,3600,NORTH ARLINGTON BORO,ACT,Math,*,24,22,*,62
03,BERGEN,3600,NORTH ARLINGTON BORO,PSAT,Reading and Writing,465,478,Grade 10: 430 Grade 11: 460,60,62
03,BERGEN,3600,NORTH ARLINGTON BORO,PSAT,Math,467,478,Grade 10: 480 Grade 11: 510,36,42
03,BERGEN,3600,NORTH ARLINGTON BORO,SAT,Math,515,543,530,36,54
03,BERGEN,3600,NORTH ARLINGTON BORO,SAT,Reading and Writing,523,542,480,70,72
03,BERGEN,3700,NORTHERN HIGHLANDS REG,ACT,Science,26,23,23,73,53
03,BERGEN,3700,NORTHERN HIGHLANDS REG,ACT,Math,26,24,22,78,62
03,BERGEN,3700,NORTHERN HIGHLANDS REG,ACT,Reading,26,24,22,82,62
03,BERGEN,3700,NORTHERN HIGHLANDS REG,ACT,English,27,24,18,95,78
03,BERGEN,3700,NORTHERN HIGHLANDS REG,PSAT,Reading and Writing,567,478,Grade 10: 430 Grade 11: 460,89,62
03,BERGEN,3700,NORTHERN HIGHLANDS REG,PSAT,Math,585,478,Grade 10: 480 Grade 11: 510,82,42
03,BERGEN,3700,NORTHERN HIGHLANDS REG,SAT,Reading and Writing,625,542,480,98,72
03,BERGEN,3700,NORTHERN HIGHLANDS REG,SAT,Math,643,543,530,87,54
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,ACT,Science,25,23,23,70,53
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,ACT,Math,26,24,22,79,62
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,ACT,English,27,24,18,94,78
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,ACT,Reading,27,24,22,79,62
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,PSAT,Reading and Writing,569,478,Grade 10: 430 Grade 11: 460,93,62
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,PSAT,Math,572,478,Grade 10: 480 Grade 11: 510,79,42
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,SAT,Reading and Writing,617,542,480,94,72
03,BERGEN,3710,NORTHERN VALLEY REGIONAL,SAT,Math,620,543,530,83,54
03,BERGEN,3910,PALISADES PARK,ACT,Science,24,23,23,64,53
03,BERGEN,3910,PALISADES PARK,ACT,Reading,24,24,22,50,62
03,BERGEN,3910,PALISADES PARK,ACT,English,24,24,18,93,78
03,BERGEN,3910,PALISADES PARK,ACT,Math,26,24,22,71,62
03,BERGEN,3910,PALISADES PARK,PSAT,Math,448,478,Grade 10: 480 Grade 11: 510,42,42
03,BERGEN,3910,PALISADES PARK,PSAT,Reading and Writing,453,478,Grade 10: 430 Grade 11: 460,65,62
03,BERGEN,3910,PALISADES PARK,SAT,Reading and Writing,551,542,480,79,72
03,BERGEN,3910,PALISADES PARK,SAT,Math,578,543,530,56,54
03,BERGEN,3930,PARAMUS BORO,ACT,Science,23,23,23,54,53
03,BERGEN,3930,PARAMUS BORO,ACT,Math,23,24,22,59,62
03,BERGEN,3930,PARAMUS BORO,ACT,Reading,23,24,22,62,62
03,BERGEN,3930,PARAMUS BORO,ACT,English,24,24,18,83,78
03,BERGEN,3930,PARAMUS BORO,PSAT,Reading and Writing,499,478,Grade 10: 430 Grade 11: 460,74,62
03,BERGEN,3930,PARAMUS BORO,PSAT,Math,512,478,Grade 10: 480 Grade 11: 510,57,42
03,BERGEN,3930,PARAMUS BORO,SAT,Reading and Writing,560,542,480,81,72
03,BERGEN,3930,PARAMUS BORO,SAT,Math,574,543,530,66,54
03,BERGEN,3940,PARK RIDGE BORO,ACT,Science,24,23,23,65,53
03,BERGEN,3940,PARK RIDGE BORO,ACT,Reading,24,24,22,70,62
03,BERGEN,3940,PARK RIDGE BORO,ACT,English,25,24,18,96,78
03,BERGEN,3940,PARK RIDGE BORO,ACT,Math,25,24,22,78,62
03,BERGEN,3940,PARK RIDGE BORO,PSAT,Reading and Writing,528,478,Grade 10: 430 Grade 11: 460,83,62
03,BERGEN,3940,PARK RIDGE BORO,PSAT,Math,537,478,Grade 10: 480 Grade 11: 510,68,42
03,BERGEN,3940,PARK RIDGE BORO,SAT,Reading and Writing,582,542,480,92,72
03,BERGEN,3940,PARK RIDGE BORO,SAT,Math,594,543,530,80,54
03,BERGEN,3960,PASCACK VALLEY REGIONAL,ACT,Science,24,23,23,63,53
03,BERGEN,3960,PASCACK VALLEY REGIONAL,ACT,Math,25,24,22,74,62
03,BERGEN,3960,PASCACK VALLEY REGIONAL,ACT,Reading,25,24,22,70,62
03,BERGEN,3960,PASCACK VALLEY REGIONAL,ACT,English,26,24,18,90,78
03,BERGEN,3960,PASCACK VALLEY REGIONAL,PSAT,Math,541,478,Grade 10: 480 Grade 11: 510,70,42
03,BERGEN,3960,PASCACK VALLEY REGIONAL,PSAT,Reading and Writing,541,478,Grade 10: 430 Grade 11: 460,88,62
03,BERGEN,3960,PASCACK VALLEY REGIONAL,SAT,Reading and Writing,576,542,480,86,72
03,BERGEN,3960,PASCACK VALLEY REGIONAL,SAT,Math,582,543,530,72,54
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,ACT,Science,24,23,23,62,53
03,BERGEN,4300,RAMAPO-INDIAN HILL REG,ACT,Math,24,24,22,68,62
