CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Student_Teacher_School,Student_Teacher_District,Student_Admin_School,Student_Admin_District,Teacher_Admin_School,Teacher_Admin_District,Student_Librarian_District,Student_Nurse_District,Student_Counselor_District,Student_ChildStudy_District
23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,12:1,12:1,353:1,217:1,30:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,11:1,12:1,285:1,217:1,25:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,10:1,12:1,420:1,217:1,41:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,11:1,12:1,327:1,217:1,29:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,10:1,12:1,224:1,217:1,22:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,8:1,12:1,273:1,217:1,34:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,11:1,12:1,405:1,217:1,36:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,11:1,12:1,269:1,217:1,24:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,11:1,12:1,346:1,217:1,31:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,12:1,12:1,464:1,217:1,38:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,11:1,12:1,226:1,217:1,20:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,10:1,12:1,291:1,217:1,30:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,3845,OLD BRIDGE TWP,170,WILLIAM A. MILLER ELEMENTARY SCHOOL,12:1,12:1,327:1,217:1,28:1,18:1,1738:1,668:1,362:1,272:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,050,PERTH AMBOY HIGH SCHOOL,11:1,12:1,159:1,163:1,14:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,065,EDWARD J. PATTEN ELEMENTARY SCHOOL,13:1,12:1,318:1,163:1,25:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,070,ANTHONY V. CERES ELEMENTARY SCHOOL,11:1,12:1,224:1,163:1,20:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,075,IGNACIO CRUZ EARLY CHILDHOOD CENTER,12:1,12:1,254:1,163:1,21:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,080,EDMUND HMIELESKI EARLY CHILDHOOD CENTER,13:1,12:1,400:1,163:1,32:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,130,HERBERT N. RICHARDSON 21ST CENTURY SCHOOL,11:1,12:1,266:1,163:1,24:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,140,WILLIAM C. MCGINNIS MIDDLE SCHOOL,13:1,12:1,218:1,163:1,16:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,145,JAMES J. FLYNN ELEMENTARY SCHOOL,11:1,12:1,263:1,163:1,24:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,150,SAMUEL E. SHULL MIDDLE SCHOOL,13:1,12:1,236:1,163:1,18:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,200,ROBERT N. WILENTZ ELEMENTARY SCHOOL,12:1,12:1,212:1,163:1,18:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4090,PERTH AMBOY CITY,300,DUAL LANGUAGE SCHOOL,16:1,12:1,360:1,163:1,23:1,13:1,3698:1,462:1,336:1,277:1
23,MIDDLESEX,4130,PISCATAWAY TWP,050,PISCATAWAY TOWNSHIP HIGH SCHOOL,13:1,13:1,142:1,162:1,11:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,053,CONACKAMACK MIDDLE SCHOOL,10:1,13:1,237:1,162:1,24:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,055,QUIBBLETOWN MIDDLE SCHOOL,10:1,13:1,252:1,162:1,25:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,057,THEODORE SCHOR MIDDLE SCHOOL,10:1,13:1,285:1,162:1,28:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,060,ARBOR ELEMENTARY SCHOOL,13:1,13:1,271:1,162:1,21:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,065,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,12:1,13:1,522:1,162:1,42:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,080,GRANDVIEW ELEMENTARY SCHOOL,15:1,13:1,255:1,162:1,17:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,100,KNOLLWOOD ELEMENTARY SCHOOL,13:1,13:1,253:1,162:1,20:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,105,MARTIN LUTHER KING ELEMENTARY SCHOOL,13:1,13:1,257:1,162:1,21:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4130,PISCATAWAY TWP,120,RANDOLPHVILLE ELEMENTARY SCHOOL,14:1,13:1,230:1,162:1,16:1,13:1,3567:1,1427:1,549:1,193:1
23,MIDDLESEX,4660,SAYREVILLE BORO,050,SAYREVILLE WAR MEMORIAL HIGH SCHOOL,13:1,13:1,288:1,221:1,22:1,17:1,1030:1,772:1,441:1,343:1
23,MIDDLESEX,4660,SAYREVILLE BORO,055,SAYREVILLE MIDDLE SCHOOL,12:1,13:1,469:1,221:1,38:1,17:1,1030:1,772:1,441:1,343:1
23,MIDDLESEX,4660,SAYREVILLE BORO,060,EMMA ARLETH ELEMENTARY SCHOOL,13:1,13:1,507:1,221:1,40:1,17:1,1030:1,772:1,441:1,343:1
23,MIDDLESEX,4660,SAYREVILLE BORO,070,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,13:1,13:1,511:1,221:1,39:1,17:1,1030:1,772:1,441:1,343:1
23,MIDDLESEX,4660,SAYREVILLE BORO,075,HARRY S. TRUMAN ELEMENTARY SCHOOL,14:1,13:1,495:1,221:1,36:1,17:1,1030:1,772:1,441:1,343:1
23,MIDDLESEX,4660,SAYREVILLE BORO,085,SAMSEL UPPER ELEMENTARY SCHOOL,13:1,13:1,577:1,221:1,45:1,17:1,1030:1,772:1,441:1,343:1
23,MIDDLESEX,4660,SAYREVILLE BORO,120,WOODROW WILSON ELEMENTARY SCHOOL,14:1,13:1,381:1,221:1,27:1,17:1,1030:1,772:1,441:1,343:1
23,MIDDLESEX,4830,SOUTH AMBOY CITY,030,SOUTH AMBOY MIDDLE/HIGH SCHOOL,11:1,12:1,251:1,176:1,22:1,15:1,1058:1,529:1,353:1,264:1
23,MIDDLESEX,4830,SOUTH AMBOY CITY,060,SOUTH AMBOY ELEMENTARY,11:1,12:1,555:1,176:1,49:1,15:1,1058:1,529:1,353:1,264:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,050,SOUTH BRUNSWICK HIGH SCHOOL,15:1,14:1,269:1,165:1,18:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,055,BRUNSWICK ACRES ELEMENTARY SCHOOL,14:1,14:1,532:1,165:1,39:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,060,CAMBRIDGE ELEMENTARY SCHOOL,15:1,14:1,269:1,165:1,19:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,070,CONSTABLE ELEMENTARY SCHOOL,12:1,14:1,155:1,165:1,13:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,075,CROSSROADS SOUTH MIDDLE SCHOOL,13:1,14:1,229:1,165:1,17:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,085,BROOKS CROSSING ELEMENTARY SCHOOL,14:1,14:1,202:1,165:1,14:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,095,GREENBROOK ELEMENTARY SCHOOL,11:1,14:1,410:1,165:1,38:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,100,INDIAN FIELDS ELEMENTARY SCHOOL,13:1,14:1,712:1,165:1,53:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,110,MONMOUTH JUNCTION ELEMENTARY SCHOOL,12:1,14:1,173:1,165:1,15:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,150,CROSSROADS NORTH MIDDLE SCHOOL,14:1,14:1,176:1,165:1,13:1,12:1,797:1,797:1,626:1,219:1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,13:1,12:1,342:1,154:1,26:1,12:1,675:1,844:1,482:1,563:1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,053,SOUTH PLAINFIELD MIDDLE SCHOOL,11:1,12:1,282:1,154:1,25:1,12:1,675:1,844:1,482:1,563:1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,055,JOHN F KENNEDY ELEMENTARY SCHOOL,9:1,12:1,284:1,154:1,30:1,12:1,675:1,844:1,482:1,563:1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,058,JOHN E RILEY ELEMENTARY SCHOOL,12:1,12:1,335:1,154:1,28:1,12:1,675:1,844:1,482:1,563:1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,060,FRANKLIN ELEMENTARY SCHOOL,10:1,12:1,242:1,154:1,24:1,12:1,675:1,844:1,482:1,563:1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,070,GRANT ELEMENTARY SCHOOL,11:1,12:1,261:1,154:1,24:1,12:1,675:1,844:1,482:1,563:1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,080,ROOSEVELT ELEMENTARY SCHOOL,11:1,12:1,406:1,154:1,36:1,12:1,675:1,844:1,482:1,563:1
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,12:1,12:1,127:1,156:1,11:1,13:1,2191:1,2191:1,313:1,243:1
23,MIDDLESEX,4920,SOUTH RIVER BORO,055,SOUTH RIVER MIDDLE SCHOOL,10:1,12:1,106:1,156:1,10:1,13:1,2191:1,2191:1,313:1,243:1
23,MIDDLESEX,4920,SOUTH RIVER BORO,065,SOUTH RIVER ELEMENTARY SCHOOL,11:1,12:1,78:1,156:1,7:1,13:1,2191:1,2191:1,313:1,243:1
23,MIDDLESEX,4920,SOUTH RIVER BORO,070,SOUTH RIVER PRIMARY SCHOOL,13:1,12:1,95:1,156:1,8:1,13:1,2191:1,2191:1,313:1,243:1
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,12:1,12:1,229:1,191:1,19:1,16:1,N,572:1,343:1,286:1
23,MIDDLESEX,4970,SPOTSWOOD BORO,050,E RAYMOND APPLEBY ELEMENTARY SCHOOL,13:1,12:1,434:1,191:1,34:1,16:1,N,572:1,343:1,286:1
23,MIDDLESEX,4970,SPOTSWOOD BORO,060,G AUSTIN SCHOENLY ELEMENTARY SCHOOL,12:1,12:1,240:1,191:1,20:1,16:1,N,572:1,343:1,286:1
23,MIDDLESEX,4970,SPOTSWOOD BORO,090,SPOTSWOOD MEMORIAL MIDDLE SCHOOL,12:1,12:1,357:1,191:1,30:1,16:1,N,572:1,343:1,286:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,11:1,12:1,168:1,216:1,15:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,12:1,12:1,192:1,216:1,16:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,045,AVENEL MIDDLE SCHOOL,9:1,12:1,196:1,216:1,22:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,11:1,12:1,205:1,216:1,18:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,060,COLONIA MIDDLE SCHOOL,11:1,12:1,214:1,216:1,20:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,070,FORDS MIDDLE SCHOOL,11:1,12:1,329:1,216:1,31:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,080,ISELIN MIDDLE SCHOOL,11:1,12:1,356:1,216:1,33:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,090,WOODBRIDGE MIDDLE SCHOOL,10:1,12:1,259:1,216:1,27:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,100,AVENEL STREET ELEMENTARY SCHOOL,15:1,12:1,222:1,216:1,15:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,110,ROBERT MASCENIK ELEMENTARY SCHOOL,15:1,12:1,307:1,216:1,21:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,120,CLAREMONT AVENUE ELEMENTARY SCHOOL,13:1,12:1,295:1,216:1,22:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,140,FORD AVENUE ELEMENTARY SCHOOL,14:1,12:1,220:1,216:1,16:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,150,MATTHEW JAGO ELEMENTARY SCHOOL,11:1,12:1,439:1,216:1,39:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,160,INDIANA AVENUE ELEMENTARY SCHOOL,16:1,12:1,573:1,216:1,36:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,180,KENNEDY PARK ELEMENTARY SCHOOL,19:1,12:1,487:1,216:1,26:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,200,LAFAYETTE ESTATES ELEMENTARY SCHOOL,15:1,12:1,469:1,216:1,32:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,210,LYNN CREST ELEMENTARY SCHOOL,12:1,12:1,350:1,216:1,29:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,220,MAWBEY STREET ELEMENTARY SCHOOL,17:1,12:1,378:1,216:1,22:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,230,MENLO PARK TERRACE ELEMENTARY SCHOOL,15:1,12:1,363:1,216:1,25:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,240,OAK RIDGE HEIGHTS ELEMENTARY SCHOOL,18:1,12:1,309:1,216:1,17:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,260,PENNSYLVANIA AVENUE ELEMENTARY SCHOOL,14:1,12:1,N,216:1,N,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,275,PORT READING AVENUE ELEMENTARY SCHOOL,12:1,12:1,436:1,216:1,35:1,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,280,ROSS STREET ELEMENTARY SCHOOL,12:1,12:1,N,216:1,N,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,300,REACHING INDIVIDUAL STUDENT EXCELLENCE,N,12:1,N,216:1,N,17:1,13598:1,544:1,425:1,349:1
23,MIDDLESEX,5850,WOODBRIDGE TWP,320,WOODBINE AVENUE ELEMENTARY SCHOOL,15:1,12:1,524:1,216:1,35:1,17:1,13598:1,544:1,425:1,349:1
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,8:1,9:1,67:1,81:1,8:1,9:1,529:1,302:1,235:1,141:1
25,MONMOUTH,0100,ASBURY PARK CITY,020,BARACK OBAMA ELEMENTARY SCHOOL,10:1,9:1,175:1,81:1,18:1,9:1,529:1,302:1,235:1,141:1
25,MONMOUTH,0100,ASBURY PARK CITY,040,BRADLEY ELEMENTARY SCHOOL,8:1,9:1,215:1,81:1,26:1,9:1,529:1,302:1,235:1,141:1
25,MONMOUTH,0100,ASBURY PARK CITY,070,DR. MARTIN LUTHER KING MIDDLE SCHOOL,8:1,9:1,61:1,81:1,7:1,9:1,529:1,302:1,235:1,141:1
25,MONMOUTH,0100,ASBURY PARK CITY,100,THURGOOD MARSHALL ELEMENTARY SCHOOL,9:1,9:1,429:1,81:1,46:1,9:1,529:1,302:1,235:1,141:1
25,MONMOUTH,0130,ATLANTIC HIGHLANDS BORO,020,ATLANTIC HIGHLANDS ELEMENTARY SCHOOL,10:1,10:1,63:1,63:1,6:1,6:1,316:1,316:1,N,63:1
25,MONMOUTH,0180,AVON BORO,010,AVON ELEMENTARY SCHOOL,7:1,7:1,35:1,35:1,5:1,5:1,N,140:1,N,140:1
25,MONMOUTH,0225,BAYSHORE JOINTURE COMM,030,DEVELOPMENTAL LEARNING CENTER,4:1,4:1,28:1,28:1,8:1,8:1,N,N,N,55:1
25,MONMOUTH,0270,BELMAR BORO,020,BELMAR ELEMENTARY,9:1,9:1,257:1,128:1,29:1,14:1,513:1,513:1,513:1,171:1
25,MONMOUTH,0500,BRADLEY BEACH BORO,020,BRADLEY BEACH ELEMENTARY SCHOOL,9:1,9:1,80:1,80:1,9:1,9:1,N,320:1,N,160:1
25,MONMOUTH,0560,BRIELLE BORO,020,BRIELLE ELEMENTARY SCHOOL,11:1,11:1,181:1,181:1,16:1,16:1,543:1,543:1,543:1,181:1
25,MONMOUTH,0945,COLTS NECK TWP,030,CEDAR DRIVE MIDDLE SCHOOL,8:1,8:1,174:1,106:1,23:1,13:1,957:1,319:1,319:1,191:1
25,MONMOUTH,0945,COLTS NECK TWP,050,CONOVER ROAD ELEMENTARY SCHOOL,8:1,8:1,278:1,106:1,37:1,13:1,957:1,319:1,319:1,191:1
25,MONMOUTH,0945,COLTS NECK TWP,060,CONOVER ROAD PRIMARY SCHOOL,9:1,8:1,331:1,106:1,38:1,13:1,957:1,319:1,319:1,191:1
25,MONMOUTH,1000,DEAL BORO,040,DEAL ELEMENTARY SCHOOL,9:1,9:1,85:1,85:1,9:1,9:1,N,N,169:1,85:1
25,MONMOUTH,1260,EATONTOWN BORO,060,MARGARET L VETTER,N,139:1,N,N,N,N,N,N,975:1,N
25,MONMOUTH,1260,EATONTOWN BORO,070,MEMORIAL MIDDLE SCHOOL,106:1,139:1,N,N,N,N,N,N,975:1,N
25,MONMOUTH,1260,EATONTOWN BORO,080,MEADOWBROOK,74:1,139:1,N,N,N,N,N,N,975:1,N
25,MONMOUTH,1260,EATONTOWN BORO,110,WOODMERE,245:1,139:1,N,N,N,N,N,N,975:1,N
25,MONMOUTH,1440,FAIR HAVEN BORO,050,KNOLLWOOD SCHOOL,11:1,11:1,584:1,141:1,55:1,13:1,495:1,495:1,990:1,248:1
25,MONMOUTH,1440,FAIR HAVEN BORO,060,VIOLA L SICKLES SCHOOL,12:1,11:1,406:1,141:1,33:1,13:1,495:1,495:1,990:1,248:1
25,MONMOUTH,1490,FARMINGDALE BORO,050,FARMINGDALE ELEMENTARY,6:1,6:1,52:1,52:1,8:1,8:1,156:1,156:1,N,N
25,MONMOUTH,1640,FREEHOLD BORO,040,FREEHOLD LEARNING CENTER,10:1,13:1,96:1,154:1,9:1,12:1,1692:1,564:1,564:1,282:1
25,MONMOUTH,1640,FREEHOLD BORO,060,FREEHOLD INTERMEDIATE SCHOOL,10:1,13:1,62:1,154:1,6:1,12:1,1692:1,564:1,564:1,282:1
25,MONMOUTH,1640,FREEHOLD BORO,070,PARK AVENUE ELEMENTARY SCHOOL,11:1,13:1,78:1,154:1,7:1,12:1,1692:1,564:1,564:1,282:1
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,13:1,14:1,155:1,148:1,12:1,11:1,3548:1,1064:1,280:1,409:1
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,12:1,14:1,124:1,148:1,10:1,11:1,3548:1,1064:1,280:1,409:1
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,14:1,14:1,226:1,148:1,16:1,11:1,3548:1,1064:1,280:1,409:1
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,14:1,14:1,190:1,148:1,13:1,11:1,3548:1,1064:1,280:1,409:1
